Target_Acc.,Targeting_miRNAs,Total_Interactions,Mean_Expectation,Median_Expectation,Minimum_Expectation,Interactions_LE_1,Interactions_LE_2,Interactions_LE_3,Cleavage_Interactions,Translation_Repression_Interactions,Target_Desc.
CcGene_16268,43,43,4.569767441860465,4.5,4.0,0,0,0,41,2,
CcGene_16522,43,43,4.546511627906977,4.5,3.0,0,0,2,43,0,
CcGene_16597,43,43,3.604651162790698,4.0,1.5,0,12,12,38,5,
CcGene_17289,43,43,4.244186046511628,4.5,1.5,0,1,1,21,22,
CcGene_17520,43,43,4.465116279069767,4.5,2.5,0,0,2,36,7,
CcGene_17734,43,43,4.3604651162790695,4.5,2.5,0,0,4,26,17,
CcGene_17782,43,43,4.9186046511627906,5.0,3.5,0,0,0,39,4,
CcGene_18278,43,43,4.662790697674419,4.5,3.5,0,0,0,41,2,
CcGene_18938,43,43,4.395348837209302,4.5,3.5,0,0,0,38,5,
CcGene_19008,43,43,4.372093023255814,4.5,3.0,0,0,1,41,2,
CcGene_19011,43,43,4.686046511627907,5.0,4.0,0,0,0,29,14,
CcGene_19535,43,43,4.453488372093023,4.5,2.5,0,0,1,37,6,
CcGene_19568,43,43,4.651162790697675,5.0,3.0,0,0,1,28,15,
CcGene_19620,43,43,4.441860465116279,4.5,2.5,0,0,1,42,1,
CcGene_19952,43,43,4.476744186046512,4.5,2.5,0,0,4,41,2,
CcGene_20878,43,43,4.325581395348837,4.5,2.5,0,0,1,30,13,
CcGene_21389,43,43,4.3023255813953485,4.0,3.0,0,0,1,37,6,
CcGene_21976,43,43,4.046511627906977,4.0,3.0,0,0,4,41,2,
CcGene_22032,43,43,4.267441860465116,4.5,2.5,0,0,2,35,8,
CcGene_22103,43,43,4.744186046511628,5.0,3.5,0,0,0,7,36,
CcGene_22159,43,43,4.6395348837209305,5.0,3.0,0,0,1,17,26,
CcGene_22692,43,43,3.895348837209302,4.0,2.5,0,0,7,40,3,
CcGene_23521,43,43,4.616279069767442,5.0,3.5,0,0,0,38,5,
CcGene_23533,43,43,4.616279069767442,5.0,3.5,0,0,0,41,2,
CcGene_23597,43,43,4.383720930232558,4.5,3.0,0,0,3,37,6,
CcGene_23906,43,43,4.976744186046512,5.0,4.5,0,0,0,42,1,
CcGene_24180,43,43,4.151162790697675,4.5,2.5,0,0,11,38,5,
CcGene_24400,43,43,4.244186046511628,4.5,2.5,0,0,6,32,11,
CcGene_25154,43,43,4.686046511627907,5.0,3.5,0,0,0,28,15,
CcGene_25741,43,43,4.27906976744186,4.5,2.5,0,0,1,32,11,
CcGene_25766,43,43,4.488372093023256,4.5,2.0,0,1,1,35,8,
CcGene_26096,43,43,4.465116279069767,4.5,3.0,0,0,1,43,0,
CcGene_26234,43,43,4.546511627906977,5.0,2.5,0,0,2,39,4,
CcGene_26272,43,43,4.162790697674419,4.5,2.5,0,0,7,33,10,
CcGene_26399,43,43,4.604651162790698,4.5,3.5,0,0,0,42,1,
CcGene_26647,43,43,4.430232558139535,4.0,4.0,0,0,0,42,1,
CcGene_26943,43,43,4.395348837209302,4.5,3.5,0,0,0,31,12,
CcGene_27637,43,43,4.523255813953488,4.5,3.5,0,0,0,40,3,
CcGene_27853,43,43,4.162790697674419,4.0,3.5,0,0,0,39,4,
CcGene_28164,43,43,4.534883720930233,4.5,3.0,0,0,1,35,8,
CcGene_28412,43,43,4.430232558139535,4.5,3.5,0,0,0,29,14,
CcGene_28720,43,43,4.558139534883721,5.0,3.5,0,0,0,39,4,
CcGene_29008,43,43,4.441860465116279,4.5,3.0,0,0,2,38,5,
CcGene_29518,43,43,4.383720930232558,4.5,3.5,0,0,0,40,3,
CcGene_29769,43,43,4.383720930232558,4.5,3.0,0,0,1,30,13,
CcGene_30209,43,43,4.976744186046512,5.0,4.5,0,0,0,42,1,
CcGene_30249,43,43,4.093023255813954,4.5,2.5,0,0,14,22,21,
CcGene_01338,42,61,4.237704918032787,4.5,2.5,0,0,5,55,6,
CcGene_22839,42,61,4.721311475409836,5.0,3.5,0,0,0,10,51,
CcGene_05230,42,55,4.3090909090909095,4.5,3.0,0,0,4,50,5,
CcGene_15143,42,50,4.66,4.75,4.0,0,0,0,41,9,
CcGene_08360,42,49,4.0,4.5,1.5,0,6,10,39,10,
CcGene_17199,42,48,4.5,4.5,3.5,0,0,0,39,9,
CcGene_23508,42,48,4.390625,4.5,3.0,0,0,1,43,5,
CcGene_18501,42,47,4.3936170212765955,4.5,2.0,0,1,1,44,3,
CcGene_06070,42,46,4.228260869565218,4.0,3.0,0,0,1,36,10,
CcGene_08594,42,46,4.532608695652174,4.5,3.0,0,0,2,28,18,
CcGene_14840,42,46,4.358695652173913,4.5,3.0,0,0,3,37,9,
CcGene_15908,42,46,4.228260869565218,4.5,3.0,0,0,1,42,4,
CcGene_26962,42,46,4.532608695652174,4.5,3.0,0,0,1,38,8,
CcGene_00683,42,45,4.677777777777778,5.0,3.0,0,0,1,29,16,
CcGene_00780,42,45,4.488888888888889,4.5,3.5,0,0,0,29,16,
CcGene_02517,42,45,4.355555555555555,4.5,3.5,0,0,0,39,6,
CcGene_03631,42,45,4.5,4.5,3.5,0,0,0,36,9,
CcGene_05058,42,45,4.477777777777778,4.5,3.5,0,0,0,39,6,
CcGene_09138,42,45,4.411111111111111,4.5,3.0,0,0,2,35,10,
CcGene_17430,42,45,4.366666666666666,4.5,3.0,0,0,2,37,8,
CcGene_28943,42,45,4.388888888888889,4.5,3.0,0,0,2,32,13,
CcGene_30094,42,45,4.5,4.5,3.5,0,0,0,37,8,
CcGene_00487,42,44,4.409090909090909,4.5,3.0,0,0,1,30,14,
CcGene_03657,42,44,4.295454545454546,4.5,2.5,0,0,2,39,5,
CcGene_05978,42,44,4.204545454545454,4.5,2.5,0,0,6,36,8,
CcGene_06254,42,44,4.659090909090909,5.0,3.5,0,0,0,42,2,
CcGene_09161,42,44,4.295454545454546,4.0,3.0,0,0,1,39,5,
CcGene_09491,42,44,4.295454545454546,4.5,1.5,0,2,6,41,3,
CcGene_13736,42,44,4.284090909090909,4.5,2.0,0,1,1,36,8,
CcGene_15168,42,44,4.318181818181818,4.5,2.0,0,1,2,38,6,
CcGene_18775,42,44,4.556818181818182,5.0,3.0,0,0,1,36,8,
CcGene_19392,42,44,4.3522727272727275,4.5,3.0,0,0,2,41,3,
CcGene_20117,42,44,4.261363636363637,4.5,3.0,0,0,1,28,16,
CcGene_23794,42,44,4.579545454545454,4.5,3.5,0,0,0,35,9,
CcGene_28954,42,44,4.125,4.25,2.5,0,0,8,25,19,
CcGene_01182,42,43,4.034883720930233,4.0,2.5,0,0,5,38,5,
CcGene_01950,42,43,4.348837209302325,4.0,3.5,0,0,0,37,6,
CcGene_02961,42,43,4.5,4.5,3.0,0,0,1,39,4,
CcGene_03365,42,43,4.3604651162790695,4.5,2.5,0,0,2,31,12,
CcGene_03829,42,43,4.482558139534884,4.5,3.5,0,0,0,42,1,
CcGene_05565,42,43,4.058139534883721,4.0,2.5,0,0,2,41,2,
CcGene_08683,42,43,4.325581395348837,4.5,2.5,0,0,2,34,9,
CcGene_08907,42,43,4.4186046511627906,4.5,3.5,0,0,0,39,4,
CcGene_14398,42,43,4.244186046511628,4.5,2.5,0,0,5,29,14,
CcGene_14667,42,43,4.162790697674419,4.0,2.5,0,0,8,36,7,
CcGene_15053,42,43,4.430232558139535,4.5,3.5,0,0,0,18,25,
CcGene_15212,42,43,4.296511627906977,4.5,3.0,0,0,2,41,2,
CcGene_15749,42,43,4.4186046511627906,4.5,3.0,0,0,2,42,1,
CcGene_15868,42,43,4.337209302325581,4.5,2.5,0,0,5,35,8,
CcGene_17882,42,43,4.3023255813953485,4.5,2.0,0,2,4,39,4,
CcGene_20221,42,43,4.546511627906977,4.5,3.0,0,0,1,29,14,
CcGene_22795,42,43,4.3604651162790695,4.5,2.5,0,0,3,35,8,
CcGene_23898,42,43,4.372093023255814,4.5,3.0,0,0,2,36,7,
CcGene_24005,42,43,4.488372093023256,4.5,3.5,0,0,0,34,9,
CcGene_24042,42,43,4.476744186046512,4.5,1.0,1,1,1,27,16,
CcGene_24153,42,43,4.395348837209302,4.5,3.0,0,0,1,38,5,
CcGene_25115,42,43,4.4186046511627906,4.5,3.5,0,0,0,37,6,
CcGene_28548,42,43,4.232558139534884,4.5,3.0,0,0,2,42,1,
CcGene_28634,42,43,4.267441860465116,4.5,2.0,0,1,2,41,2,
CcGene_28718,42,43,4.3604651162790695,4.5,3.5,0,0,0,37,6,
CcGene_29308,42,43,4.267441860465116,4.5,2.5,0,0,3,38,5,
CcGene_30579,42,43,4.476744186046512,4.5,1.5,0,1,4,35,8,
CcGene_00041,42,42,4.666666666666667,5.0,2.5,0,0,3,41,1,
CcGene_01742,42,42,4.5,4.5,3.0,0,0,3,33,9,
CcGene_02025,42,42,4.476190476190476,4.5,2.5,0,0,3,34,8,
CcGene_02048,42,42,4.083333333333333,4.25,2.5,0,0,7,33,9,
CcGene_02464,42,42,4.464285714285714,4.5,3.5,0,0,0,40,2,
CcGene_02992,42,42,4.5476190476190474,5.0,3.5,0,0,0,38,4,
CcGene_03484,42,42,4.440476190476191,4.5,2.5,0,0,3,37,5,
CcGene_04399,42,42,4.476190476190476,4.75,3.0,0,0,1,40,2,
CcGene_04472,42,42,4.464285714285714,4.5,3.5,0,0,0,39,3,
CcGene_05197,42,42,4.4523809523809526,4.5,3.5,0,0,0,21,21,
CcGene_05647,42,42,4.416666666666667,4.5,2.5,0,0,2,36,6,
CcGene_05806,42,42,4.0,4.0,2.5,0,0,9,34,8,
CcGene_06020,42,42,4.964285714285714,5.0,4.5,0,0,0,41,1,
CcGene_06063,42,42,4.261904761904762,4.0,2.5,0,0,2,39,3,
CcGene_06152,42,42,4.178571428571429,4.5,2.5,0,0,4,37,5,
CcGene_06364,42,42,4.607142857142857,4.5,3.5,0,0,0,25,17,
CcGene_06802,42,42,4.404761904761905,4.5,3.5,0,0,0,38,4,
CcGene_07106,42,42,4.321428571428571,4.5,2.5,0,0,3,36,6,
CcGene_07184,42,42,4.511904761904762,4.5,2.5,0,0,2,36,6,
CcGene_07200,42,42,3.630952380952381,3.5,2.5,0,0,8,41,1,
CcGene_07291,42,42,4.404761904761905,4.5,3.0,0,0,2,41,1,
CcGene_07423,42,42,4.392857142857143,4.5,2.5,0,0,2,34,8,
CcGene_07439,42,42,4.476190476190476,4.5,3.5,0,0,0,40,2,
CcGene_08094,42,42,4.404761904761905,4.5,3.0,0,0,5,35,7,
CcGene_08205,42,42,4.523809523809524,4.5,3.5,0,0,0,37,5,
CcGene_08749,42,42,4.464285714285714,5.0,2.5,0,0,3,31,11,
CcGene_09282,42,42,3.5714285714285716,3.0,3.0,0,0,26,40,2,
CcGene_09647,42,42,4.440476190476191,4.5,3.5,0,0,0,38,4,
CcGene_09855,42,42,4.404761904761905,4.5,2.5,0,0,1,34,8,
CcGene_10358,42,42,4.767857142857143,5.0,4.0,0,0,0,39,3,
CcGene_11720,42,42,4.25,4.0,3.0,0,0,1,41,1,
CcGene_11937,42,42,3.619047619047619,3.5,3.5,0,0,0,40,2,
CcGene_12238,42,42,4.428571428571429,4.5,3.5,0,0,0,36,6,
CcGene_13171,42,42,4.321428571428571,4.0,3.5,0,0,0,38,4,
CcGene_13424,42,42,4.321428571428571,4.5,3.5,0,0,0,34,8,
CcGene_14446,42,42,4.321428571428571,4.5,3.0,0,0,5,37,5,
CcGene_14671,42,42,4.238095238095238,4.5,3.0,0,0,2,40,2,
CcGene_14764,42,42,4.309523809523809,4.5,2.0,0,1,2,34,8,
CcGene_15239,42,42,4.476190476190476,4.5,2.5,0,0,3,40,2,
CcGene_15388,42,42,4.261904761904762,4.0,3.0,0,0,1,35,7,
CcGene_15730,42,42,4.0476190476190474,4.0,2.5,0,0,6,34,8,
CcGene_15751,42,42,4.095238095238095,4.5,2.5,0,0,9,37,5,
CcGene_15939,42,42,4.011904761904762,4.0,3.0,0,0,4,35,7,
CcGene_15984,42,42,4.309523809523809,4.5,3.5,0,0,0,29,13,
CcGene_16293,42,42,4.130952380952381,4.0,2.0,0,1,1,20,22,
CcGene_16365,42,42,4.428571428571429,4.5,3.5,0,0,0,36,6,
CcGene_17761,42,42,4.321428571428571,4.5,2.0,0,2,4,38,4,
CcGene_18307,42,42,4.440476190476191,4.5,2.5,0,0,3,32,10,
CcGene_18527,42,42,4.130952380952381,4.0,2.5,0,0,1,37,5,
CcGene_18993,42,42,4.369047619047619,4.5,3.0,0,0,3,38,4,
CcGene_19034,42,42,4.476190476190476,4.5,3.5,0,0,0,12,30,
CcGene_19558,42,42,4.595238095238095,4.5,4.0,0,0,0,42,0,
CcGene_19578,42,42,4.404761904761905,4.5,3.0,0,0,1,40,2,
CcGene_20307,42,42,4.214285714285714,4.0,2.0,0,1,4,22,20,
CcGene_20381,42,42,4.428571428571429,4.5,3.5,0,0,0,36,6,
CcGene_20666,42,42,4.142857142857143,4.5,3.0,0,0,7,34,8,
CcGene_21136,42,42,4.321428571428571,4.5,2.5,0,0,2,37,5,
CcGene_21450,42,42,4.148809523809524,4.0,2.5,0,0,1,27,15,
CcGene_21519,42,42,4.678571428571429,5.0,3.0,0,0,2,17,25,
CcGene_22090,42,42,4.238095238095238,4.5,2.5,0,0,3,39,3,
CcGene_22758,42,42,4.142857142857143,4.0,2.5,0,0,5,37,5,
CcGene_22910,42,42,4.25,4.0,2.5,0,0,2,36,6,
CcGene_22977,42,42,4.416666666666667,4.5,2.5,0,0,1,33,9,
CcGene_23051,42,42,4.4523809523809526,4.5,2.5,0,0,2,23,19,
CcGene_23053,42,42,4.333333333333333,4.5,3.5,0,0,0,38,4,
CcGene_23891,42,42,4.107142857142857,4.0,3.0,0,0,1,38,4,
CcGene_24655,42,42,4.845238095238095,5.0,4.0,0,0,0,38,4,
CcGene_26229,42,42,4.523809523809524,4.5,3.5,0,0,0,40,2,
CcGene_26256,42,42,4.369047619047619,4.5,3.0,0,0,1,39,3,
CcGene_26338,42,42,4.5476190476190474,4.5,3.0,0,0,1,38,4,
CcGene_26862,42,42,4.2976190476190474,4.5,2.5,0,0,3,38,4,
CcGene_27093,42,42,4.428571428571429,4.5,3.5,0,0,0,32,10,
CcGene_28944,42,42,4.130952380952381,4.0,2.5,0,0,1,40,2,
CcGene_28957,42,42,4.083333333333333,4.0,2.5,0,0,4,41,1,
CcGene_29382,42,42,4.7023809523809526,5.0,3.0,0,0,1,21,21,
CcGene_29514,42,42,4.404761904761905,4.5,3.5,0,0,0,34,8,
CcGene_29833,42,42,4.2976190476190474,4.5,2.5,0,0,2,39,3,
CcGene_30293,42,42,4.5476190476190474,4.5,3.0,0,0,3,40,2,
CcGene_30551,42,42,4.4523809523809526,4.5,3.5,0,0,0,38,4,
CcGene_00528,41,56,4.0,4.0,2.0,0,4,10,53,3,
CcGene_08660,41,47,4.595744680851064,4.5,3.5,0,0,0,27,20,
CcGene_04326,41,45,4.277777777777778,4.5,2.5,0,0,4,36,9,
CcGene_19035,41,45,4.411111111111111,4.5,3.5,0,0,0,43,2,
CcGene_02059,41,44,4.3522727272727275,4.5,2.0,0,1,2,41,3,
CcGene_08346,41,44,4.590909090909091,5.0,3.0,0,0,1,39,5,
CcGene_08741,41,44,4.284090909090909,4.5,2.0,0,2,3,31,13,
CcGene_10502,41,44,4.443181818181818,4.5,3.0,0,0,1,30,14,
CcGene_03069,41,43,4.255813953488372,4.5,2.5,0,0,2,31,12,
CcGene_04586,41,43,4.325581395348837,4.5,3.0,0,0,3,36,7,
CcGene_05005,41,43,4.511627906976744,4.5,3.0,0,0,1,34,9,
CcGene_05943,41,43,4.476744186046512,4.5,3.0,0,0,1,32,11,
CcGene_06072,41,43,4.651162790697675,5.0,2.5,0,0,4,41,2,
CcGene_06079,41,43,4.5,4.5,2.5,0,0,2,31,12,
CcGene_07566,41,43,4.476744186046512,4.5,3.0,0,0,2,37,6,
CcGene_10963,41,43,4.441860465116279,4.5,3.5,0,0,0,34,9,
CcGene_12960,41,43,4.27906976744186,4.5,3.5,0,0,0,35,8,
CcGene_13156,41,43,3.9767441860465116,4.5,2.5,0,0,11,21,22,
CcGene_17447,41,43,4.558139534883721,4.5,3.0,0,0,1,37,6,
CcGene_24617,41,43,4.430232558139535,4.5,2.5,0,0,2,34,9,
CcGene_25837,41,43,4.441860465116279,4.5,2.5,0,0,2,35,8,
CcGene_27478,41,43,4.209302325581396,4.5,2.0,0,2,5,36,7,
CcGene_01051,41,42,4.285714285714286,4.0,3.5,0,0,0,15,27,
CcGene_01967,41,42,4.464285714285714,4.5,3.5,0,0,0,38,4,
CcGene_02237,41,42,4.369047619047619,4.5,3.0,0,0,2,37,5,
CcGene_02466,41,42,4.404761904761905,4.5,2.0,0,1,3,30,12,
CcGene_02513,41,42,4.428571428571429,4.5,3.0,0,0,2,34,8,
CcGene_03253,41,42,4.464285714285714,4.5,3.5,0,0,0,38,4,
CcGene_03853,41,42,4.440476190476191,4.5,3.0,0,0,3,30,12,
CcGene_03969,41,42,4.726190476190476,4.75,4.0,0,0,0,41,1,
CcGene_04947,41,42,4.476190476190476,4.5,2.5,0,0,1,34,8,
CcGene_05079,41,42,4.178571428571429,4.5,2.0,0,2,5,37,5,
CcGene_05344,41,42,4.369047619047619,4.5,3.0,0,0,1,35,7,
CcGene_07256,41,42,4.25,4.5,2.5,0,0,8,36,6,
CcGene_07723,41,42,4.2976190476190474,4.5,3.0,0,0,2,33,9,
CcGene_08835,41,42,4.357142857142857,4.5,2.0,0,2,4,32,10,
CcGene_11644,41,42,4.035714285714286,4.0,2.5,0,0,3,38,4,
CcGene_14684,41,42,4.619047619047619,5.0,3.0,0,0,2,40,2,
CcGene_17449,41,42,4.380952380952381,4.5,3.0,0,0,3,29,13,
CcGene_18030,41,42,4.142857142857143,4.5,2.5,0,0,7,34,8,
CcGene_18516,41,42,4.476190476190476,4.5,3.0,0,0,3,25,17,
CcGene_19562,41,42,4.321428571428571,4.5,2.5,0,0,2,33,9,
CcGene_20615,41,42,4.5476190476190474,4.5,3.5,0,0,0,31,11,
CcGene_20789,41,42,4.142857142857143,4.0,2.5,0,0,4,38,4,
CcGene_21719,41,42,4.428571428571429,4.5,2.5,0,0,2,36,6,
CcGene_21785,41,42,4.690476190476191,5.0,3.0,0,0,1,32,10,
CcGene_22260,41,42,4.2023809523809526,4.0,3.5,0,0,0,37,5,
CcGene_23239,41,42,4.154761904761905,4.5,2.5,0,0,6,39,3,
CcGene_23493,41,42,4.142857142857143,4.0,3.5,0,0,0,39,3,
CcGene_23680,41,42,4.535714285714286,4.5,3.0,0,0,1,33,9,
CcGene_23970,41,42,4.2976190476190474,4.5,2.0,0,1,2,36,6,
CcGene_24470,41,42,4.4226190476190474,4.5,3.0,0,0,1,36,6,
CcGene_24696,41,42,4.630952380952381,4.75,3.5,0,0,0,37,5,
CcGene_24891,41,42,4.238095238095238,4.5,3.0,0,0,2,40,2,
CcGene_25178,41,42,4.5476190476190474,4.75,3.0,0,0,1,33,9,
CcGene_25763,41,42,4.476190476190476,4.5,3.0,0,0,1,37,5,
CcGene_25862,41,42,4.369047619047619,4.5,3.0,0,0,1,37,5,
CcGene_27332,41,42,4.416666666666667,4.5,3.0,0,0,1,34,8,
CcGene_27580,41,42,4.4523809523809526,4.5,3.0,0,0,1,30,12,
CcGene_27589,41,42,4.428571428571429,4.5,3.0,0,0,1,34,8,
CcGene_27922,41,42,4.392857142857143,4.5,2.5,0,0,3,35,7,
CcGene_28375,41,42,4.559523809523809,4.5,3.5,0,0,0,36,6,
CcGene_29287,41,42,4.214285714285714,4.0,3.5,0,0,0,41,1,
CcGene_00008,41,41,4.853658536585366,5.0,3.5,0,0,0,40,1,
CcGene_00184,41,41,4.353658536585366,4.5,3.5,0,0,0,39,2,
CcGene_00242,41,41,4.621951219512195,5.0,3.0,0,0,1,38,3,
CcGene_00384,41,41,4.451219512195122,4.5,3.5,0,0,0,37,4,
CcGene_00946,41,41,4.390243902439025,4.5,3.0,0,0,3,32,9,
CcGene_00973,41,41,4.7682926829268295,5.0,3.5,0,0,0,40,1,
CcGene_01070,41,41,4.359756097560975,4.5,2.5,0,0,3,33,8,
CcGene_01097,41,41,4.304878048780488,4.5,2.0,0,1,1,40,1,
CcGene_01784,41,41,4.390243902439025,4.5,3.0,0,0,1,25,16,
CcGene_02285,41,41,3.8902439024390243,4.0,3.0,0,0,15,34,7,
CcGene_02411,41,41,4.2682926829268295,4.0,3.5,0,0,0,34,7,
CcGene_02423,41,41,4.146341463414634,4.0,4.0,0,0,0,40,1,
CcGene_02514,41,41,4.5,4.5,3.5,0,0,0,33,8,
CcGene_02734,41,41,4.487804878048781,4.5,3.0,0,0,1,37,4,
CcGene_02840,41,41,4.597560975609756,5.0,3.0,0,0,1,29,12,
CcGene_02978,41,41,4.463414634146342,4.5,3.5,0,0,0,39,2,
CcGene_03096,41,41,4.5,4.5,2.0,0,1,2,23,18,
CcGene_03461,41,41,4.487804878048781,4.5,3.0,0,0,2,28,13,
CcGene_03633,41,41,4.487804878048781,4.5,3.0,0,0,2,33,8,
CcGene_04252,41,41,4.865853658536586,5.0,3.5,0,0,0,9,32,
CcGene_04476,41,41,4.390243902439025,4.5,3.5,0,0,0,39,2,
CcGene_05721,41,41,4.378048780487805,4.5,3.0,0,0,1,35,6,
CcGene_05951,41,41,4.451219512195122,4.5,3.0,0,0,1,38,3,
CcGene_06249,41,41,3.9146341463414633,4.0,2.0,0,1,1,39,2,
CcGene_06328,41,41,4.878048780487805,5.0,4.5,0,0,0,41,0,
CcGene_06849,41,41,4.536585365853658,4.5,3.0,0,0,1,39,2,
CcGene_07065,41,41,4.463414634146342,4.5,3.5,0,0,0,34,7,
CcGene_07659,41,41,4.609756097560975,5.0,2.5,0,0,2,20,21,
CcGene_08021,41,41,4.5,4.5,2.5,0,0,1,34,7,
CcGene_08769,41,41,4.085365853658536,4.0,3.0,0,0,1,39,2,
CcGene_09556,41,41,4.2317073170731705,4.0,2.5,0,0,1,36,5,
CcGene_09695,41,41,4.134146341463414,4.0,2.5,0,0,4,40,1,
CcGene_10164,41,41,4.158536585365853,4.0,3.0,0,0,1,39,2,
CcGene_10507,41,41,4.414634146341464,4.5,3.5,0,0,0,37,4,
CcGene_10540,41,41,4.219512195121951,4.5,0.5,1,1,3,39,2,
CcGene_10576,41,41,4.609756097560975,5.0,2.5,0,0,1,40,1,
CcGene_10762,41,41,4.475609756097561,4.5,3.0,0,0,4,38,3,
CcGene_10933,41,41,4.548780487804878,4.5,4.0,0,0,0,37,4,
CcGene_10936,41,41,4.414634146341464,4.5,2.5,0,0,1,31,10,
CcGene_11127.1.6a4b55d1,41,41,4.158536585365853,4.5,3.0,0,0,9,33,8,
CcGene_11140,41,41,4.695121951219512,5.0,3.0,0,0,1,39,2,
CcGene_11323,41,41,4.5,4.5,2.5,0,0,1,39,2,
CcGene_11821,41,41,4.402439024390244,4.5,3.5,0,0,0,22,19,
CcGene_11902,41,41,4.634146341463414,5.0,3.5,0,0,0,40,1,
CcGene_12523,41,41,4.5,4.5,3.0,0,0,1,36,5,
CcGene_12556,41,41,4.414634146341464,4.5,3.5,0,0,0,35,6,
CcGene_12844,41,41,4.487804878048781,4.5,2.5,0,0,1,38,3,
CcGene_13702,41,41,4.317073170731708,4.5,3.0,0,0,6,31,10,
CcGene_13842,41,41,4.426829268292683,4.5,2.0,0,1,2,31,10,
CcGene_14435,41,41,4.463414634146342,4.5,3.0,0,0,1,27,14,
CcGene_14678,41,41,4.085365853658536,4.0,3.0,0,0,3,37,4,
CcGene_14841,41,41,3.8780487804878048,3.5,3.0,0,0,2,40,1,
CcGene_14908,41,41,4.621951219512195,5.0,3.0,0,0,1,27,14,
CcGene_15167,41,41,4.7073170731707314,5.0,3.5,0,0,0,39,2,
CcGene_15426,41,41,3.817073170731707,3.5,3.0,0,0,1,39,2,
CcGene_15595,41,41,4.512195121951219,4.5,3.0,0,0,1,39,2,
CcGene_15724,41,41,4.347560975609756,4.5,3.0,0,0,3,33,8,
CcGene_15991,41,41,4.475609756097561,4.5,3.5,0,0,0,25,16,
CcGene_16104,41,41,4.170731707317073,4.5,3.5,0,0,0,40,1,
CcGene_16261,41,41,4.451219512195122,4.5,3.0,0,0,1,40,1,
CcGene_16735,41,41,4.634146341463414,5.0,3.5,0,0,0,41,0,
CcGene_17056,41,41,4.317073170731708,4.5,2.5,0,0,2,39,2,
CcGene_17156,41,41,4.158536585365853,4.0,3.0,0,0,4,35,6,
CcGene_17194,41,41,4.414634146341464,4.5,3.0,0,0,2,30,11,
CcGene_17216,41,41,4.365853658536586,4.5,3.5,0,0,0,39,2,
CcGene_17416,41,41,4.390243902439025,4.5,3.0,0,0,2,20,21,
CcGene_17764,41,41,4.926829268292683,5.0,4.0,0,0,0,7,34,
CcGene_18794,41,41,4.451219512195122,4.5,3.0,0,0,2,36,5,
CcGene_18970,41,41,3.817073170731707,4.5,2.5,0,0,14,40,1,
CcGene_19077,41,41,4.195121951219512,4.0,4.0,0,0,0,38,3,
CcGene_19367,41,41,4.548780487804878,4.5,4.0,0,0,0,32,9,
CcGene_19413,41,41,4.5,4.5,3.0,0,0,2,22,19,
CcGene_19571,41,41,4.5,4.5,3.0,0,0,1,23,18,
CcGene_19815,41,41,4.524390243902439,4.5,3.5,0,0,0,31,10,
CcGene_19847,41,41,4.451219512195122,4.5,3.0,0,0,1,31,10,
CcGene_20399,41,41,3.9146341463414633,4.0,3.0,0,0,12,38,3,
CcGene_20727,41,41,4.439024390243903,4.5,3.0,0,0,1,30,11,
CcGene_20926,41,41,4.2682926829268295,4.5,2.0,0,1,2,31,10,
CcGene_21417,41,41,4.329268292682927,4.5,3.0,0,0,6,40,1,
CcGene_21452,41,41,4.402439024390244,4.5,3.0,0,0,1,34,7,
CcGene_21643,41,41,4.048780487804878,4.0,3.0,0,0,9,27,14,
CcGene_22074,41,41,4.7317073170731705,5.0,3.0,0,0,1,26,15,
CcGene_22211,41,41,4.341463414634147,4.5,2.5,0,0,2,33,8,
CcGene_22247,41,41,4.7317073170731705,5.0,3.0,0,0,1,32,9,
CcGene_22474,41,41,4.591463414634147,4.5,3.0,0,0,1,21,20,
CcGene_23149,41,41,4.439024390243903,4.5,3.0,0,0,1,34,7,
CcGene_23334,41,41,4.317073170731708,4.5,2.0,0,1,5,36,5,
CcGene_23504,41,41,4.378048780487805,4.5,2.5,0,0,1,39,2,
CcGene_23555,41,41,4.2439024390243905,4.5,3.0,0,0,3,36,5,
CcGene_24108,41,41,4.414634146341464,4.5,3.0,0,0,1,32,9,
CcGene_24245,41,41,4.365853658536586,4.5,3.0,0,0,2,32,9,
CcGene_24287,41,41,4.414634146341464,4.5,3.5,0,0,0,17,24,
CcGene_25470,41,41,4.878048780487805,5.0,4.0,0,0,0,18,23,
CcGene_25471,41,41,4.548780487804878,4.5,3.0,0,0,1,36,5,
CcGene_25514,41,41,4.2560975609756095,4.5,2.5,0,0,3,31,10,
CcGene_25700,41,41,4.390243902439025,4.5,3.0,0,0,1,35,6,
CcGene_26110,41,41,4.158536585365853,4.0,3.5,0,0,0,40,1,
CcGene_26443,41,41,3.9390243902439024,3.5,2.0,0,2,10,9,32,
CcGene_26681,41,41,4.902439024390244,5.0,3.0,0,0,1,10,31,
CcGene_26858,41,41,4.475609756097561,4.5,3.0,0,0,1,35,6,
CcGene_26928,41,41,4.573170731707317,4.5,2.0,0,1,1,34,7,
CcGene_27796,41,41,4.646341463414634,5.0,3.0,0,0,2,41,0,
CcGene_27878,41,41,4.365853658536586,4.5,3.0,0,0,4,40,1,
CcGene_27931,41,41,4.7439024390243905,5.0,3.5,0,0,0,17,24,
CcGene_28505,41,41,4.2560975609756095,4.0,2.0,0,1,2,32,9,
