Gene_ID,Scaffold,Start,End,Strand,Length
CcGene_29172,CcContig_135505,62493,64045,+,1553
CcGene_22411,CcContig_114510,1329,1637,-,309
CcGene_22411,CcContig_114510,1329,1637,-,309
CcGene_26241,CcContig_125948,4693,5732,-,1040
CcGene_26241,CcContig_125948,4693,5732,-,1040
CcGene_26242,CcContig_125948,11643,12935,+,1293
CcGene_26242,CcContig_125948,11643,12935,+,1293
CcGene_24059,CcContig_119276,33487,34067,+,581
CcGene_24059,CcContig_119276,33487,34067,+,581
CcGene_08940,CcContig_7180008023623,9033,10164,+,1132
CcGene_08940,CcContig_7180008023623,9033,10164,+,1132
CcGene_08939,CcContig_7180008023623,6567,8991,+,2425
CcGene_08939,CcContig_7180008023623,6567,8991,+,2425
CcGene_08938,CcContig_7180008023623,1312,6526,+,5215
CcGene_08938,CcContig_7180008023623,1312,6526,+,5215
CcGene_08941,CcContig_7180008023623,11441,12200,+,760
CcGene_08941,CcContig_7180008023623,11441,12200,+,760
CcGene_19194,CcContig_105364,3405,4756,+,1352
CcGene_19194,CcContig_105364,3405,4756,+,1352
CcGene_19195,CcContig_105364,6844,9754,-,2911
CcGene_19195,CcContig_105364,6844,9754,-,2911
CcGene_28442,CcContig_132998,11546,11974,+,429
CcGene_28442,CcContig_132998,11546,11974,+,429
CcGene_06210,CcContig_045971,182,763,+,582
CcGene_06210,CcContig_045971,182,763,+,582
CcGene_23783,CcContig_118509,5016,9414,+,4399
CcGene_23783,CcContig_118509,5016,9414,+,4399
CcGene_23790,CcContig_118509,87130,88705,-,1576
CcGene_23790,CcContig_118509,87130,88705,-,1576
CcGene_23788,CcContig_118509,71537,72092,-,556
CcGene_23788,CcContig_118509,71537,72092,-,556
CcGene_23792,CcContig_118509,100274,102297,-,2024
CcGene_23792,CcContig_118509,100274,102297,-,2024
CcGene_23786,CcContig_118509,65432,66214,-,783
CcGene_23786,CcContig_118509,65432,66214,-,783
CcGene_23785,CcContig_118509,9994,22921,-,12928
CcGene_23785,CcContig_118509,9994,22921,-,12928
CcGene_23789,CcContig_118509,72489,73732,-,1244
CcGene_23789,CcContig_118509,72489,73732,-,1244
CcGene_23784,CcContig_118509,106321,107832,-,1512
CcGene_23784,CcContig_118509,106321,107832,-,1512
CcGene_23787,CcContig_118509,70461,71387,+,927
CcGene_23787,CcContig_118509,70461,71387,+,927
CcGene_23791,CcContig_118509,89426,89811,+,386
CcGene_23791,CcContig_118509,89426,89811,+,386
CcGene_12837,CcContig_074172,18653,23018,+,4366
CcGene_12837,CcContig_074172,18653,23018,+,4366
CcGene_12838,CcContig_074172,29073,29346,+,274
CcGene_12838,CcContig_074172,29073,29346,+,274
CcGene_04135,CcContig_016968,12825,16814,-,3990
CcGene_04135,CcContig_016968,12825,16814,-,3990
CcGene_33259,CcContig_146967,6470,9321,-,2852
CcGene_33259,CcContig_146967,6470,9321,-,2852
CcGene_30373,CcContig_138543,11094,13253,+,2160
CcGene_30373,CcContig_138543,11094,13253,+,2160
CcGene_15738,CcContig_095896,16257,29721,+,13465
CcGene_15738,CcContig_095896,16257,29721,+,13465
CcGene_15737,CcContig_095896,1205,2984,-,1780
CcGene_15737,CcContig_095896,1205,2984,-,1780
CcGene_27608,CcContig_129484,36521,45134,-,8614
CcGene_27608,CcContig_129484,36521,45134,-,8614
CcGene_27606,CcContig_129484,4370,9367,-,4998
CcGene_27606,CcContig_129484,4370,9367,-,4998
CcGene_27607,CcContig_129484,17734,24098,-,6365
CcGene_27607,CcContig_129484,17734,24098,-,6365
CcGene_04650,CcContig_027121,335,1872,+,1538
CcGene_04650,CcContig_027121,335,1872,+,1538
CcGene_04651,CcContig_027121,3871,8083,-,4213
CcGene_04651,CcContig_027121,3871,8083,-,4213
CcGene_26790,CcContig_127720,11061,15544,-,4484
CcGene_26790,CcContig_127720,11061,15544,-,4484
CcGene_25707,CcContig_124401,8965,9542,-,578
CcGene_25707,CcContig_124401,8965,9542,-,578
CcGene_25708,CcContig_124401,14114,17019,-,2906
CcGene_25708,CcContig_124401,14114,17019,-,2906
CcGene_14622,CcContig_092270,4902,21660,+,16759
CcGene_14622,CcContig_092270,4902,21660,+,16759
CcGene_14623,CcContig_092270,24792,27711,-,2920
CcGene_14623,CcContig_092270,24792,27711,-,2920
CcGene_22071,CcContig_112837,7474,9037,+,1564
CcGene_22071,CcContig_112837,7474,9037,+,1564
CcGene_13652,CcContig_081798,14398,26006,+,11609
CcGene_13652,CcContig_081798,14398,26006,+,11609
CcGene_13653,CcContig_081798,27551,28013,+,463
CcGene_13653,CcContig_081798,27551,28013,+,463
CcGene_19528,CcContig_106120,1472,1813,-,342
CcGene_19528,CcContig_106120,1472,1813,-,342
CcGene_20639,CcContig_109112,30,659,-,630
CcGene_20639,CcContig_109112,30,659,-,630
CcGene_07681,CcContig_048082,12358,15258,+,2901
CcGene_07681,CcContig_048082,12358,15258,+,2901
CcGene_05772,CcContig_037253,560,983,+,424
CcGene_05772,CcContig_037253,560,983,+,424
CcGene_15209,CcContig_094432,57758,59156,-,1399
CcGene_15209,CcContig_094432,57758,59156,-,1399
CcGene_15207,CcContig_094432,11763,13384,+,1622
CcGene_15207,CcContig_094432,11763,13384,+,1622
CcGene_15208,CcContig_094432,28147,30577,+,2431
CcGene_15208,CcContig_094432,28147,30577,+,2431
CcGene_09845,CcContig_051120,5903,11299,+,5397
CcGene_09845,CcContig_051120,5903,11299,+,5397
CcGene_18116,CcContig_102389,6696,12988,+,6293
CcGene_18116,CcContig_102389,6696,12988,+,6293
CcGene_18118,CcContig_102389,26314,27571,+,1258
CcGene_18118,CcContig_102389,26314,27571,+,1258
CcGene_18117,CcContig_102389,14168,14736,+,569
CcGene_18117,CcContig_102389,14168,14736,+,569
CcGene_11128,CcContig_059354,1345,1635,-,291
CcGene_11128,CcContig_059354,1345,1635,-,291
CcGene_03017,CcContig_007736,38729,40198,-,1470
CcGene_03017,CcContig_007736,38729,40198,-,1470
CcGene_03016,CcContig_007736,23562,27425,-,3864
CcGene_03016,CcContig_007736,23562,27425,-,3864
CcGene_03015,CcContig_007736,4197,5409,-,1213
CcGene_03015,CcContig_007736,4197,5409,-,1213
CcGene_12772,CcContig_072472,6224,7276,-,1053
CcGene_12772,CcContig_072472,6224,7276,-,1053
CcGene_12771,CcContig_072472,557,2080,-,1524
CcGene_12771,CcContig_072472,557,2080,-,1524
CcGene_13597,CcContig_081113,30722,61713,-,30992
CcGene_13597,CcContig_081113,30722,61713,-,30992
CcGene_13598,CcContig_081113,121817,123396,+,1580
CcGene_13598,CcContig_081113,121817,123396,+,1580
CcGene_13595,CcContig_081113,20416,21690,+,1275
CcGene_13595,CcContig_081113,20416,21690,+,1275
CcGene_13596,CcContig_081113,22311,23765,-,1455
CcGene_13596,CcContig_081113,22311,23765,-,1455
CcGene_29774,CcContig_137222,18628,19567,-,940
CcGene_29774,CcContig_137222,18628,19567,-,940
CcGene_28245,CcContig_132036,9826,13696,-,3871
CcGene_28245,CcContig_132036,9826,13696,-,3871
CcGene_25373,CcContig_122941,44943,49472,-,4530
CcGene_25373,CcContig_122941,44943,49472,-,4530
CcGene_25372,CcContig_122941,40710,43816,+,3107
CcGene_25372,CcContig_122941,40710,43816,+,3107
CcGene_27760,CcContig_129803,84,994,+,911
CcGene_27760,CcContig_129803,84,994,+,911
CcGene_02629,CcContig_006127,920,2014,+,1095
CcGene_02629,CcContig_006127,920,2014,+,1095
CcGene_09501,CcContig_050502,43847,47619,-,3773
CcGene_09501,CcContig_050502,43847,47619,-,3773
CcGene_09498,CcContig_050502,8205,15685,-,7481
CcGene_09498,CcContig_050502,8205,15685,-,7481
CcGene_09497,CcContig_050502,2831,6568,-,3738
CcGene_09497,CcContig_050502,2831,6568,-,3738
CcGene_09499,CcContig_050502,17607,28569,-,10963
CcGene_09499,CcContig_050502,17607,28569,-,10963
CcGene_09500,CcContig_050502,29484,40494,-,11011
CcGene_09500,CcContig_050502,29484,40494,-,11011
CcGene_10441,CcContig_052951,5932,8435,-,2504
CcGene_10441,CcContig_052951,5932,8435,-,2504
CcGene_10440,CcContig_052951,1143,3319,+,2177
CcGene_10440,CcContig_052951,1143,3319,+,2177
CcGene_00064,CcContig_000425,44,3478,+,3435
CcGene_00064,CcContig_000425,44,3478,+,3435
CcGene_13064,CcContig_077045,12821,13149,+,329
CcGene_13064,CcContig_077045,12821,13149,+,329
CcGene_20815,CcContig_109842,49749,54923,-,5175
CcGene_20815,CcContig_109842,49749,54923,-,5175
CcGene_20818,CcContig_109842,124263,126048,-,1786
CcGene_20818,CcContig_109842,124263,126048,-,1786
CcGene_20817,CcContig_109842,105912,108357,-,2446
CcGene_20817,CcContig_109842,105912,108357,-,2446
CcGene_20814,CcContig_109842,38373,42503,-,4131
CcGene_20814,CcContig_109842,38373,42503,-,4131
CcGene_20816,CcContig_109842,75529,79527,+,3999
CcGene_20816,CcContig_109842,75529,79527,+,3999
CcGene_23278,CcContig_117023,2652,7504,-,4853
CcGene_23278,CcContig_117023,2652,7504,-,4853
CcGene_19541,CcContig_106168,22719,28828,-,6110
CcGene_19541,CcContig_106168,22719,28828,-,6110
CcGene_19539,CcContig_106168,9919,15509,-,5591
CcGene_19539,CcContig_106168,9919,15509,-,5591
CcGene_19540,CcContig_106168,16813,20933,-,4121
CcGene_19540,CcContig_106168,16813,20933,-,4121
CcGene_12961,CcContig_075535,8986,14555,-,5570
CcGene_12961,CcContig_075535,8986,14555,-,5570
CcGene_12960,CcContig_075535,6840,8485,-,1646
CcGene_12960,CcContig_075535,6840,8485,-,1646
CcGene_05508,CcContig_035287,14948,23075,-,8128
CcGene_05508,CcContig_035287,14948,23075,-,8128
CcGene_05509,CcContig_035287,25609,30859,-,5251
CcGene_05509,CcContig_035287,25609,30859,-,5251
CcGene_05510,CcContig_035287,35602,42911,-,7310
CcGene_05510,CcContig_035287,35602,42911,-,7310
CcGene_31344,CcContig_141424,11528,15793,-,4266
CcGene_31344,CcContig_141424,11528,15793,-,4266
CcGene_31345,CcContig_141424,48768,53104,-,4337
CcGene_31345,CcContig_141424,48768,53104,-,4337
CcGene_14889,CcContig_093708,18825,20501,-,1677
CcGene_14889,CcContig_093708,18825,20501,-,1677
CcGene_14888,CcContig_093708,7493,7795,+,303
CcGene_14888,CcContig_093708,7493,7795,+,303
CcGene_14137,CcContig_086943,35170,35806,-,637
CcGene_14137,CcContig_086943,35170,35806,-,637
CcGene_21110,CcContig_110765,30342,33972,+,3631
CcGene_21110,CcContig_110765,30342,33972,+,3631
CcGene_00497,CcContig_001635,8693,9693,-,1001
CcGene_00497,CcContig_001635,8693,9693,-,1001
CcGene_30972,CcContig_140141,80904,82139,-,1236
CcGene_30972,CcContig_140141,80904,82139,-,1236
CcGene_30973,CcContig_140141,88933,89577,-,645
CcGene_30973,CcContig_140141,88933,89577,-,645
CcGene_30974,CcContig_140141,94858,96444,+,1587
CcGene_30974,CcContig_140141,94858,96444,+,1587
CcGene_30970,CcContig_140141,66132,69582,+,3451
CcGene_30970,CcContig_140141,66132,69582,+,3451
CcGene_30971,CcContig_140141,73791,74643,+,853
CcGene_30971,CcContig_140141,73791,74643,+,853
CcGene_09836,CcContig_051117,2631,5316,-,2686
CcGene_09836,CcContig_051117,2631,5316,-,2686
CcGene_24377,CcContig_120154,6064,9049,+,2986
CcGene_24377,CcContig_120154,6064,9049,+,2986
CcGene_13354,CcContig_7180008056848,656,2029,-,1374
CcGene_13354,CcContig_7180008056848,656,2029,-,1374
CcGene_04633,CcContig_027081,4715,6435,-,1721
CcGene_04633,CcContig_027081,4715,6435,-,1721
CcGene_10786,CcContig_056860,5129,5495,+,367
CcGene_10786,CcContig_056860,5129,5495,+,367
CcGene_28418,CcContig_132933,4341,7314,-,2974
CcGene_28418,CcContig_132933,4341,7314,-,2974
CcGene_33336,CcContig_147206,960,1633,-,674
CcGene_33336,CcContig_147206,960,1633,-,674
CcGene_05789,CcContig_037489,324,1031,+,708
CcGene_05789,CcContig_037489,324,1031,+,708
CcGene_03247,CcContig_008205,1666,2570,+,905
CcGene_03247,CcContig_008205,1666,2570,+,905
CcGene_31054,CcContig_140381,2599,6017,+,3419
CcGene_31054,CcContig_140381,2599,6017,+,3419
CcGene_04310,CcContig_022279,338,633,-,296
CcGene_04310,CcContig_022279,338,633,-,296
CcGene_29773,CcContig_137219,147,1243,+,1097
CcGene_29773,CcContig_137219,147,1243,+,1097
CcGene_04761,CcContig_027431,61,1902,-,1842
CcGene_04761,CcContig_027431,61,1902,-,1842
CcGene_33177,CcContig_146648,5781,7346,+,1566
CcGene_33177,CcContig_146648,5781,7346,+,1566
CcGene_02517,CcContig_005776,3105,9644,-,6540
CcGene_02517,CcContig_005776,3105,9644,-,6540
CcGene_02518,CcContig_005776,23772,27623,-,3852
CcGene_02518,CcContig_005776,23772,27623,-,3852
CcGene_04980,CcContig_030882,15,3505,-,3491
CcGene_04980,CcContig_030882,15,3505,-,3491
CcGene_30915,CcContig_139882,20495,24427,+,3933
CcGene_30915,CcContig_139882,20495,24427,+,3933
CcGene_30914,CcContig_139882,2890,4792,-,1903
CcGene_30914,CcContig_139882,2890,4792,-,1903
CcGene_30913,CcContig_139882,134,382,+,249
CcGene_30913,CcContig_139882,134,382,+,249
CcGene_33209,CcContig_146724,18,551,-,534
CcGene_33209,CcContig_146724,18,551,-,534
CcGene_11823,CcContig_060298,27842,30652,-,2811
CcGene_11823,CcContig_060298,27842,30652,-,2811
CcGene_11824,CcContig_060298,58948,61211,+,2264
CcGene_11824,CcContig_060298,58948,61211,+,2264
CcGene_11825,CcContig_060298,66450,67004,+,555
CcGene_11825,CcContig_060298,66450,67004,+,555
CcGene_19136,CcContig_105225,11490,34922,+,23433
CcGene_19136,CcContig_105225,11490,34922,+,23433
CcGene_05809,CcContig_037702,7274,8546,-,1273
CcGene_05809,CcContig_037702,7274,8546,-,1273
CcGene_12529,CcContig_062857,11,725,-,715
CcGene_12529,CcContig_062857,11,725,-,715
CcGene_24295,CcContig_119856,4923,5632,-,710
CcGene_24295,CcContig_119856,4923,5632,-,710
CcGene_09353,CcContig_050056,32671,34615,+,1945
CcGene_09353,CcContig_050056,32671,34615,+,1945
CcGene_09352,CcContig_050056,13565,29034,+,15470
CcGene_09352,CcContig_050056,13565,29034,+,15470
CcGene_27641,CcContig_129520,20578,25259,-,4682
CcGene_27641,CcContig_129520,20578,25259,-,4682
CcGene_07088,CcContig_047499,38138,38809,-,672
CcGene_07088,CcContig_047499,38138,38809,-,672
CcGene_07085,CcContig_047499,774,5293,+,4520
CcGene_07085,CcContig_047499,774,5293,+,4520
CcGene_07086,CcContig_047499,8432,10470,+,2039
CcGene_07086,CcContig_047499,8432,10470,+,2039
CcGene_07087,CcContig_047499,30887,32527,+,1641
CcGene_07087,CcContig_047499,30887,32527,+,1641
CcGene_30463,CcContig_138719,19859,20541,+,683
CcGene_30463,CcContig_138719,19859,20541,+,683
CcGene_16015,CcContig_096476,14384,16007,+,1624
CcGene_16015,CcContig_096476,14384,16007,+,1624
CcGene_05535,CcContig_035489,20020,21501,+,1482
CcGene_05535,CcContig_035489,20020,21501,+,1482
CcGene_27351,CcContig_128923,27046,29761,-,2716
CcGene_27351,CcContig_128923,27046,29761,-,2716
CcGene_27352,CcContig_128923,30936,35708,-,4773
CcGene_27352,CcContig_128923,30936,35708,-,4773
CcGene_27350,CcContig_128923,22470,22935,+,466
CcGene_27350,CcContig_128923,22470,22935,+,466
CcGene_24325,CcContig_119990,5797,7262,+,1466
CcGene_24325,CcContig_119990,5797,7262,+,1466
CcGene_05505,CcContig_035238,4238,6008,-,1771
CcGene_05505,CcContig_035238,4238,6008,-,1771
CcGene_01077,CcContig_002890,272,1668,+,1397
CcGene_01077,CcContig_002890,272,1668,+,1397
CcGene_21210,CcContig_111176,7758,8453,-,696
CcGene_21210,CcContig_111176,7758,8453,-,696
CcGene_27584,CcContig_129457,69499,70528,-,1030
CcGene_27584,CcContig_129457,69499,70528,-,1030
CcGene_27579,CcContig_129457,25777,26719,+,943
CcGene_27579,CcContig_129457,25777,26719,+,943
CcGene_27581,CcContig_129457,36087,38928,-,2842
CcGene_27581,CcContig_129457,36087,38928,-,2842
CcGene_27577,CcContig_129457,1774,3942,-,2169
CcGene_27577,CcContig_129457,1774,3942,-,2169
CcGene_27583,CcContig_129457,53867,55457,-,1591
CcGene_27583,CcContig_129457,53867,55457,-,1591
CcGene_27582,CcContig_129457,46147,48803,+,2657
CcGene_27582,CcContig_129457,46147,48803,+,2657
CcGene_27578,CcContig_129457,14866,21649,+,6784
CcGene_27578,CcContig_129457,14866,21649,+,6784
CcGene_27580,CcContig_129457,33539,35295,+,1757
CcGene_27580,CcContig_129457,33539,35295,+,1757
CcGene_20242,CcContig_108232,47609,47801,+,193
CcGene_20242,CcContig_108232,47609,47801,+,193
CcGene_20239,CcContig_108232,5041,25959,+,20919
CcGene_20239,CcContig_108232,5041,25959,+,20919
CcGene_20240,CcContig_108232,27163,28050,+,888
CcGene_20240,CcContig_108232,27163,28050,+,888
CcGene_20241,CcContig_108232,30863,34465,+,3603
CcGene_20241,CcContig_108232,30863,34465,+,3603
CcGene_12534,CcContig_063072,10711,13912,-,3202
CcGene_12534,CcContig_063072,10711,13912,-,3202
CcGene_17905,CcContig_101420,12902,14337,+,1436
CcGene_17905,CcContig_101420,12902,14337,+,1436
CcGene_17907,CcContig_101420,30581,33302,+,2722
CcGene_17907,CcContig_101420,30581,33302,+,2722
CcGene_17906,CcContig_101420,16508,22488,-,5981
CcGene_17906,CcContig_101420,16508,22488,-,5981
CcGene_17481,CcContig_100557,23940,24530,+,591
CcGene_17481,CcContig_100557,23940,24530,+,591
CcGene_02893,CcContig_006694,6363,15140,+,8778
CcGene_02893,CcContig_006694,6363,15140,+,8778
CcGene_08241,CcContig_048675,1378,2138,+,761
CcGene_08241,CcContig_048675,1378,2138,+,761
CcGene_18538,CcContig_103421,25074,27757,-,2684
CcGene_18538,CcContig_103421,25074,27757,-,2684
CcGene_10904,CcContig_057530,460,1218,-,759
CcGene_10904,CcContig_057530,460,1218,-,759
CcGene_20374,CcContig_108596,30736,31381,-,646
CcGene_20374,CcContig_108596,30736,31381,-,646
CcGene_20375,CcContig_108596,33232,40824,-,7593
CcGene_20375,CcContig_108596,33232,40824,-,7593
CcGene_20373,CcContig_108596,23345,24719,-,1375
CcGene_20373,CcContig_108596,23345,24719,-,1375
CcGene_20372,CcContig_108596,15750,19670,-,3921
CcGene_20372,CcContig_108596,15750,19670,-,3921
CcGene_06794,CcContig_047181,38175,39711,-,1537
CcGene_06794,CcContig_047181,38175,39711,-,1537
CcGene_06792,CcContig_047181,18430,19006,-,577
CcGene_06792,CcContig_047181,18430,19006,-,577
CcGene_06793,CcContig_047181,19816,34447,+,14632
CcGene_06793,CcContig_047181,19816,34447,+,14632
CcGene_06791,CcContig_047181,9543,16155,-,6613
CcGene_06791,CcContig_047181,9543,16155,-,6613
CcGene_28668,CcContig_134094,7432,10844,+,3413
CcGene_28668,CcContig_134094,7432,10844,+,3413
CcGene_28669,CcContig_134094,11765,14825,-,3061
CcGene_28669,CcContig_134094,11765,14825,-,3061
CcGene_19990,CcContig_107531,6038,6715,-,678
CcGene_19990,CcContig_107531,6038,6715,-,678
CcGene_26511,CcContig_126844,26696,32432,+,5737
CcGene_26511,CcContig_126844,26696,32432,+,5737
CcGene_18146,CcContig_102562,2356,6010,+,3655
CcGene_18146,CcContig_102562,2356,6010,+,3655
CcGene_17444,CcContig_100494,7430,13918,+,6489
CcGene_17444,CcContig_100494,7430,13918,+,6489
CcGene_12475,CcContig_062728,1617,5065,+,3449
CcGene_12475,CcContig_062728,1617,5065,+,3449
CcGene_12477,CcContig_062728,13140,15509,+,2370
CcGene_12477,CcContig_062728,13140,15509,+,2370
CcGene_12478,CcContig_062728,41361,48616,-,7256
CcGene_12478,CcContig_062728,41361,48616,-,7256
CcGene_12476,CcContig_062728,8809,9229,+,421
CcGene_12476,CcContig_062728,8809,9229,+,421
CcGene_16579,CcContig_098006,6560,11352,+,4793
CcGene_16579,CcContig_098006,6560,11352,+,4793
CcGene_31916,CcContig_143240,2381,3518,+,1138
CcGene_31916,CcContig_143240,2381,3518,+,1138
CcGene_31917,CcContig_143240,3713,7758,-,4046
CcGene_31917,CcContig_143240,3713,7758,-,4046
CcGene_31918,CcContig_143240,16319,19213,-,2895
CcGene_31918,CcContig_143240,16319,19213,-,2895
CcGene_31919,CcContig_143240,36159,38818,+,2660
CcGene_31919,CcContig_143240,36159,38818,+,2660
CcGene_32699,CcContig_145091,7338,9928,-,2591
CcGene_32699,CcContig_145091,7338,9928,-,2591
CcGene_00590,CcContig_001820,2289,5490,+,3202
CcGene_00590,CcContig_001820,2289,5490,+,3202
CcGene_27029,CcContig_128225,36484,40680,-,4197
CcGene_27029,CcContig_128225,36484,40680,-,4197
CcGene_12722,CcContig_069979,425,1076,-,652
CcGene_12722,CcContig_069979,425,1076,-,652
CcGene_16463,CcContig_097773,10879,13795,+,2917
CcGene_16463,CcContig_097773,10879,13795,+,2917
CcGene_33493,CcContig_147941,8888,9876,-,989
CcGene_33493,CcContig_147941,8888,9876,-,989
CcGene_27169,CcContig_128586,7197,10341,-,3145
CcGene_27169,CcContig_128586,7197,10341,-,3145
CcGene_27172,CcContig_128586,27478,33004,+,5527
CcGene_27172,CcContig_128586,27478,33004,+,5527
CcGene_27170,CcContig_128586,11822,14300,+,2479
CcGene_27170,CcContig_128586,11822,14300,+,2479
CcGene_27171,CcContig_128586,16343,21444,+,5102
CcGene_27171,CcContig_128586,16343,21444,+,5102
CcGene_22517,CcContig_114965,5761,7134,-,1374
CcGene_22517,CcContig_114965,5761,7134,-,1374
CcGene_30189,CcContig_138198,18057,21600,-,3544
CcGene_30189,CcContig_138198,18057,21600,-,3544
CcGene_15527,CcContig_095014,11445,13033,+,1589
CcGene_15527,CcContig_095014,11445,13033,+,1589
CcGene_15528,CcContig_095014,13955,18949,-,4995
CcGene_15528,CcContig_095014,13955,18949,-,4995
CcGene_15526,CcContig_095014,4686,7890,+,3205
CcGene_15526,CcContig_095014,4686,7890,+,3205
CcGene_31132,CcContig_140639,25172,27497,-,2326
CcGene_31132,CcContig_140639,25172,27497,-,2326
CcGene_31131,CcContig_140639,7188,9125,-,1938
CcGene_31131,CcContig_140639,7188,9125,-,1938
CcGene_00311,CcContig_001267,763,1148,-,386
CcGene_00311,CcContig_001267,763,1148,-,386
CcGene_00312,CcContig_001267,4977,6435,-,1459
CcGene_00312,CcContig_001267,4977,6435,-,1459
CcGene_00314,CcContig_001267,14426,15063,-,638
CcGene_00314,CcContig_001267,14426,15063,-,638
CcGene_00315,CcContig_001267,16452,16877,-,426
CcGene_00315,CcContig_001267,16452,16877,-,426
CcGene_00313,CcContig_001267,9354,12970,+,3617
CcGene_00313,CcContig_001267,9354,12970,+,3617
CcGene_01617,CcContig_003896,16062,18940,-,2879
CcGene_01617,CcContig_003896,16062,18940,-,2879
