# BUSCO version is: 6.0.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
79718at3193	Complete	CcGene_01345	531.1	334	https://v10-1.orthodb.org/?query=79718at3193	Ribosomal protein S5
79821at3193	Complete	CcGene_32780	409.4	310	https://v10-1.orthodb.org/?query=79821at3193	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
79885at3193	Complete	CcGene_31963	541.8	344	https://v10-1.orthodb.org/?query=79885at3193	Dol-P-Glc
79981at3193	Duplicated	CcGene_04516	578.8	351	https://v10-1.orthodb.org/?query=79981at3193	Strictosidine synthase
79981at3193	Duplicated	CcGene_10663	578.8	351	https://v10-1.orthodb.org/?query=79981at3193	Strictosidine synthase
80109at3193	Complete	CcGene_17102	768.8	394	https://v10-1.orthodb.org/?query=80109at3193	Aminoacyl-tRNA synthetase, class II
80337at3193	Complete	CcGene_21604	350.4	259	https://v10-1.orthodb.org/?query=80337at3193	Pentatricopeptide repeat
80545at3193	Missing
80733at3193	Complete	CcGene_01633	650.0	337	https://v10-1.orthodb.org/?query=80733at3193	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
80815at3193	Missing
81165at3193	Complete	CcGene_08382	592.6	383	https://v10-1.orthodb.org/?query=81165at3193	GTP binding domain
81311at3193	Complete	CcGene_16988	430.4	361	https://v10-1.orthodb.org/?query=81311at3193	26S proteasome non-ATPase regulatory subunit 5
81321at3193	Complete	CcGene_07694	686.9	410	https://v10-1.orthodb.org/?query=81321at3193	Trigger factor, C-terminal
81514at3193	Complete	CcGene_29145	644.4	362	https://v10-1.orthodb.org/?query=81514at3193	WD40 repeat
81539at3193	Missing
81543at3193	Missing
81612at3193	Complete	CcGene_27653	368.7	246	https://v10-1.orthodb.org/?query=81612at3193	Pseudouridine synthase
81710at3193	Fragmented	CcGene_23370	481.4	316	https://v10-1.orthodb.org/?query=81710at3193	U3 small nucleolar RNA-associated protein 6
82610at3193	Complete	CcGene_20637	649.8	365	https://v10-1.orthodb.org/?query=82610at3193	Beta-ketoacyl synthase, C-terminal
82631at3193	Complete	CcGene_16749	726.8	401	https://v10-1.orthodb.org/?query=82631at3193	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
82758at3193	Missing
82968at3193	Complete	CcGene_02863	715.2	353	https://v10-1.orthodb.org/?query=82968at3193	Protein of unknown function DUF4336
83115at3193	Complete	CcGene_00034	689.3	638	https://v10-1.orthodb.org/?query=83115at3193	WW domain
83379at3193	Complete	CcGene_01627	699.0	390	https://v10-1.orthodb.org/?query=83379at3193	DNA photolyase class 2
83962at3193	Fragmented	CcGene_21502	582.3	324	https://v10-1.orthodb.org/?query=83962at3193	Pentatricopeptide repeat
84005at3193	Duplicated	CcGene_25465	687.5	469	https://v10-1.orthodb.org/?query=84005at3193	Ecd family
84005at3193	Duplicated	CcGene_28115	687.5	469	https://v10-1.orthodb.org/?query=84005at3193	Ecd family
84352at3193	Fragmented	CcGene_17884	444.3	262	https://v10-1.orthodb.org/?query=84352at3193	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
84368at3193	Complete	CcGene_27812	598.9	330	https://v10-1.orthodb.org/?query=84368at3193	RAI1-like
84405at3193	Missing
85146at3193	Missing
85274at3193	Missing
85324at3193	Complete	CcGene_16952	801.6	429	https://v10-1.orthodb.org/?query=85324at3193	Transmembrane protein 135
85331at3193	Complete	CcGene_19321	773.3	391	https://v10-1.orthodb.org/?query=85331at3193	Major facilitator superfamily
85573at3193	Complete	CcGene_01670	645.3	294	https://v10-1.orthodb.org/?query=85573at3193	DNA recombination and repair protein RecA
85636at3193	Complete	CcGene_21264	623.2	341	https://v10-1.orthodb.org/?query=85636at3193	WD40 repeat
85734at3193	Fragmented	CcGene_09651	413.6	322	https://v10-1.orthodb.org/?query=85734at3193	Deneddylase
85842at3193	Missing
86302at3193	Complete	CcGene_07021	615.0	301	https://v10-1.orthodb.org/?query=86302at3193	Photosynthesis system II assembly factor Ycf48/Hcf136
86444at3193	Missing
86510at3193	Missing
86708at3193	Complete	CcGene_30479	664.4	364	https://v10-1.orthodb.org/?query=86708at3193	Peptidase M20
86832at3193	Complete	CcGene_09783	597.2	312	https://v10-1.orthodb.org/?query=86832at3193	Abhydrolase domain containing 18
86917at3193	Complete	CcGene_07268	399.6	282	https://v10-1.orthodb.org/?query=86917at3193	WW domain
86989at3193	Complete	CcGene_28717	683.9	340	https://v10-1.orthodb.org/?query=86989at3193	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
87022at3193	Duplicated	CcGene_31489	714.3	327	https://v10-1.orthodb.org/?query=87022at3193	Magnesium-protoporphyrin IX monomethyl ester 
87022at3193	Duplicated	CcGene_21446	709.8	327	https://v10-1.orthodb.org/?query=87022at3193	Magnesium-protoporphyrin IX monomethyl ester 
87062at3193	Fragmented	CcGene_23637	280.0	208	https://v10-1.orthodb.org/?query=87062at3193	Rab3-GAP regulatory subunit
87297at3193	Complete	CcGene_25579	589.2	187	https://v10-1.orthodb.org/?query=87297at3193	Pentatricopeptide repeat
87393at3193	Complete	CcGene_10793	364.7	306	https://v10-1.orthodb.org/?query=87393at3193	F-box domain
87440at3193	Fragmented	CcGene_06739	387.9	221	https://v10-1.orthodb.org/?query=87440at3193	Rad9/Ddc1
87523at3193	Complete	CcGene_14751	674.5	415	https://v10-1.orthodb.org/?query=87523at3193	Tetratricopeptide-like helical domain superfamily
87537at3193	Complete	CcGene_03708	552.8	298	https://v10-1.orthodb.org/?query=87537at3193	Protein arginine N-methyltransferase
87607at3193	Complete	CcGene_18016	650.5	354	https://v10-1.orthodb.org/?query=87607at3193	Alkaline phosphatase D-related
87655at3193	Complete	CcGene_00107	641.9	331	https://v10-1.orthodb.org/?query=87655at3193	PDZ domain
88005at3193	Fragmented	CcGene_23418	194.3	189	https://v10-1.orthodb.org/?query=88005at3193	Tetratricopeptide repeat
88077at3193	Missing
88195at3193	Complete	CcGene_25062	541.0	332	https://v10-1.orthodb.org/?query=88195at3193	TLDc domain
88591at3193	Complete	CcGene_22975	480.6	333	https://v10-1.orthodb.org/?query=88591at3193	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
88714at3193	Complete	CcGene_25802	641.9	335	https://v10-1.orthodb.org/?query=88714at3193	Proteasome component (PCI) domain
88949at3193	Complete	CcGene_19029	652.6	362	https://v10-1.orthodb.org/?query=88949at3193	Methyltransferase domain
89010at3193	Complete	CcGene_09870	775.4	397	https://v10-1.orthodb.org/?query=89010at3193	Pyridoxal phosphate-dependent transferase
89076at3193	Complete	CcGene_09970	692.1	325	https://v10-1.orthodb.org/?query=89076at3193	Carbon-nitrogen hydrolase
89100at3193	Complete	CcGene_30024	438.1	267	https://v10-1.orthodb.org/?query=89100at3193	Endonuclease/exonuclease/phosphatase
89187at3193	Complete	CcGene_00834	644.2	336	https://v10-1.orthodb.org/?query=89187at3193	Peptide chain release factor
89263at3193	Duplicated	CcGene_21725	445.9	498	https://v10-1.orthodb.org/?query=89263at3193	Protein kinase domain
89263at3193	Duplicated	CcGene_11782	475.2	439	https://v10-1.orthodb.org/?query=89263at3193	Protein kinase domain
89474at3193	Complete	CcGene_24908	547.3	327	https://v10-1.orthodb.org/?query=89474at3193	GHMP kinase, C-terminal domain
89563at3193	Complete	CcGene_20083	612.1	309	https://v10-1.orthodb.org/?query=89563at3193	Cation efflux protein
89599at3193	Complete	CcGene_27782	613.9	356	https://v10-1.orthodb.org/?query=89599at3193	beta-catenin-like protein 1
89615at3193	Complete	CcGene_08779	601.3	367	https://v10-1.orthodb.org/?query=89615at3193	Pentatricopeptide repeat
89638at3193	Complete	CcGene_26113	572.7	340	https://v10-1.orthodb.org/?query=89638at3193	tRNA (guanine(37)-N1)-methyltransferase
89669at3193	Complete	CcGene_20963	531.8	307	https://v10-1.orthodb.org/?query=89669at3193	Protein of unknown function DUF1350
90102at3193	Fragmented	CcGene_24820	247.8	227	https://v10-1.orthodb.org/?query=90102at3193	Zinc finger, RING-type
90324at3193	Complete	CcGene_25674	613.9	353	https://v10-1.orthodb.org/?query=90324at3193	Probable zinc metalloprotease EGY2, chloroplastic
90343at3193	Complete	CcGene_14601	570.5	364	https://v10-1.orthodb.org/?query=90343at3193	FAD dependent oxidoreductase
90458at3193	Missing
90464at3193	Complete	CcGene_16393	578.8	337	https://v10-1.orthodb.org/?query=90464at3193	DNA polymerase alpha/delta/epsilon, subunit B
90521at3193	Complete	CcGene_14738	496.1	311	https://v10-1.orthodb.org/?query=90521at3193	protein SSUH2 homolog
90780at3193	Complete	CcGene_19864	579.4	341	https://v10-1.orthodb.org/?query=90780at3193	2-oxoacid dehydrogenase acyltransferase, catalytic domain
90799at3193	Missing
90833at3193	Duplicated	CcGene_00244	441.4	297	https://v10-1.orthodb.org/?query=90833at3193	Rieske 
90833at3193	Duplicated	CcGene_15290	514.3	296	https://v10-1.orthodb.org/?query=90833at3193	Rieske 
90842at3193	Complete	CcGene_26964	565.9	322	https://v10-1.orthodb.org/?query=90842at3193	Tic22-like
91048at3193	Complete	CcGene_26118	1158.8	764	https://v10-1.orthodb.org/?query=91048at3193	Uso1/p115-like vesicle tethering protein, C-terminal
91062at3193	Duplicated	CcGene_12920	682.8	311	https://v10-1.orthodb.org/?query=91062at3193	NmrA-like domain
91062at3193	Duplicated	CcGene_15499	682.1	311	https://v10-1.orthodb.org/?query=91062at3193	NmrA-like domain
91082at3193	Fragmented	CcGene_18235	140.8	165	https://v10-1.orthodb.org/?query=91082at3193	Negative regulator of systemic acquired resistance SNI1
91089at3193	Complete	CcGene_25379	575.6	344	https://v10-1.orthodb.org/?query=91089at3193	GOLD domain
91220at3193	Missing
91256at3193	Complete	CcGene_07624	547.4	313	https://v10-1.orthodb.org/?query=91256at3193	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
91402at3193	Complete	CcGene_22792	530.8	480	https://v10-1.orthodb.org/?query=91402at3193	Las1
91508at3193	Complete	CcGene_12144	592.2	306	https://v10-1.orthodb.org/?query=91508at3193	Rhodanese-like domain
91520at3193	Complete	CcGene_17026	566.2	361	https://v10-1.orthodb.org/?query=91520at3193	Rubisco LSMT, substrate-binding domain
91585at3193	Complete	CcGene_26210	665.6	358	https://v10-1.orthodb.org/?query=91585at3193	Sorting nexin-like
91629at3193	Complete	CcGene_15237	609.5	326	https://v10-1.orthodb.org/?query=91629at3193	Histone deacetylase
91873at3193	Missing
92093at3193	Fragmented	CcGene_20152	150.4	107	https://v10-1.orthodb.org/?query=92093at3193	type 2 DNA topoisomerase 6 subunit B-like isoform X1
92112at3193	Complete	CcGene_07183	569.7	287	https://v10-1.orthodb.org/?query=92112at3193	Transcription termination factor, mitochondrial/chloroplastic
92128at3193	Duplicated	CcGene_22918	565.8	426	https://v10-1.orthodb.org/?query=92128at3193	Pentatricopeptide repeat
92128at3193	Duplicated	CcGene_22917	599.0	424	https://v10-1.orthodb.org/?query=92128at3193	Pentatricopeptide repeat
92659at3193	Complete	CcGene_17244	610.8	401	https://v10-1.orthodb.org/?query=92659at3193	Glycosyltransferase 61
93645at3193	Complete	CcGene_09590	576.2	297	https://v10-1.orthodb.org/?query=93645at3193	F-box domain
93783at3193	Missing
93984at3193	Fragmented	CcGene_05545	399.4	270	https://v10-1.orthodb.org/?query=93984at3193	Carbohydrate kinase, FGGY, C-terminal
94214at3193	Duplicated	CcGene_07104	510.9	401	https://v10-1.orthodb.org/?query=94214at3193	TLDc domain
94214at3193	Duplicated	CcGene_25638	533.5	398	https://v10-1.orthodb.org/?query=94214at3193	TLDc domain
94219at3193	Complete	CcGene_10980	708.6	357	https://v10-1.orthodb.org/?query=94219at3193	Cyclin-like
94362at3193	Complete	CcGene_09295	516.1	357	https://v10-1.orthodb.org/?query=94362at3193	ApaG domain
94503at3193	Complete	CcGene_10681	704.6	364	https://v10-1.orthodb.org/?query=94503at3193	APO domain
94735at3193	Complete	CcGene_15890	545.5	739	https://v10-1.orthodb.org/?query=94735at3193	E3 ubiquitin protein ligase
94908at3193	Complete	CcGene_15115	475.0	268	https://v10-1.orthodb.org/?query=94908at3193	RNA-binding S4 domain
94986at3193	Complete	CcGene_27596	625.1	321	https://v10-1.orthodb.org/?query=94986at3193	Peptidase M14, carboxypeptidase A
95104at3193	Complete	CcGene_32113	519.8	282	https://v10-1.orthodb.org/?query=95104at3193	Protohaem IX farnesyltransferase
95114at3193	Complete	CcGene_14786	458.5	300	https://v10-1.orthodb.org/?query=95114at3193	S-adenosyl-L-methionine-dependent methyltransferase
95185at3193	Missing
95481at3193	Complete	CcGene_14711	396.1	284	https://v10-1.orthodb.org/?query=95481at3193	WD40-repeat-containing domain
95793at3193	Complete	CcGene_16255	710.0	454	https://v10-1.orthodb.org/?query=95793at3193	CAP Gly-rich domain
95831at3193	Complete	CcGene_09354	344.7	255	https://v10-1.orthodb.org/?query=95831at3193	RNA-binding domain superfamily
96092at3193	Fragmented	CcGene_03054	216.7	169	https://v10-1.orthodb.org/?query=96092at3193	Chloroplast envelope membrane protein, CemA
96112at3193	Fragmented	CcGene_14865	313.5	165	https://v10-1.orthodb.org/?query=96112at3193	Origin recognition complex subunit 4
96118at3193	Complete	CcGene_28912	519.7	306	https://v10-1.orthodb.org/?query=96118at3193	Zinc finger, FYVE/PHD-type
96192at3193	Missing
96292at3193	Complete	CcGene_20598	459.1	278	https://v10-1.orthodb.org/?query=96292at3193	Mediator complex, subunit Med27
96469at3193	Complete	CcGene_30728	563.7	299	https://v10-1.orthodb.org/?query=96469at3193	Oxidoreductase, C-terminal
96478at3193	Complete	CcGene_00424	589.8	331	https://v10-1.orthodb.org/?query=96478at3193	Alcohol dehydrogenase, C-terminal
96574at3193	Complete	CcGene_31617	341.2	489	https://v10-1.orthodb.org/?query=96574at3193	Treslin
96689at3193	Missing
96694at3193	Complete	CcGene_08682	627.2	334	https://v10-1.orthodb.org/?query=96694at3193	NAD(P)-binding domain
96825at3193	Missing
97073at3193	Fragmented	CcGene_28199	239.8	182	https://v10-1.orthodb.org/?query=97073at3193	uncharacterized protein LOC107801567
97239at3193	Complete	CcGene_15888	448.0	364	https://v10-1.orthodb.org/?query=97239at3193	FAM178 family
97542at3193	Fragmented	CcGene_23405	257.9	234	https://v10-1.orthodb.org/?query=97542at3193	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
98055at3193	Complete	CcGene_01065	567.1	399	https://v10-1.orthodb.org/?query=98055at3193	Pentatricopeptide repeat
98429at3193	Duplicated	CcGene_04782	501.5	343	https://v10-1.orthodb.org/?query=98429at3193	Pentatricopeptide repeat
98429at3193	Duplicated	CcGene_18450	447.0	333	https://v10-1.orthodb.org/?query=98429at3193	Pentatricopeptide repeat
98952at3193	Complete	CcGene_28518	592.3	311	https://v10-1.orthodb.org/?query=98952at3193	Radical SAM
99032at3193	Missing
99077at3193	Complete	CcGene_05127	609.7	299	https://v10-1.orthodb.org/?query=99077at3193	GTP binding domain
99091at3193	Complete	CcGene_16385	618.1	319	https://v10-1.orthodb.org/?query=99091at3193	Peroxisome biogenesis protein 12
99095at3193	Complete	CcGene_32929	441.1	254	https://v10-1.orthodb.org/?query=99095at3193	Zinc finger, CCHC-type
99227at3193	Complete	CcGene_15464	565.9	315	https://v10-1.orthodb.org/?query=99227at3193	Dual-specificity RNA methyltransferase RlmN
99337at3193	Complete	CcGene_19403	664.1	462	https://v10-1.orthodb.org/?query=99337at3193	DnaJ domain
99358at3193	Complete	CcGene_18930	460.5	294	https://v10-1.orthodb.org/?query=99358at3193	Oxidoreductase, N-terminal
99652at3193	Complete	CcGene_17832	641.1	363	https://v10-1.orthodb.org/?query=99652at3193	Actin family
99659at3193	Fragmented	CcGene_27493	392.6	257	https://v10-1.orthodb.org/?query=99659at3193	FAD dependent oxidoreductase
100198at3193	Complete	CcGene_26913	489.8	297	https://v10-1.orthodb.org/?query=100198at3193	Pentatricopeptide repeat
100457at3193	Fragmented	CcGene_14610	206.5	134	https://v10-1.orthodb.org/?query=100457at3193	tRNA (guanine(26)-N(2))-dimethyltransferase
100472at3193	Complete	CcGene_21285	474.1	255	https://v10-1.orthodb.org/?query=100472at3193	Diacylglycerol kinase, catalytic domain
100558at3193	Complete	CcGene_09118	515.8	335	https://v10-1.orthodb.org/?query=100558at3193	Origin recognition complex, subunit 5
100693at3193	Missing
100769at3193	Complete	CcGene_07776	408.5	242	https://v10-1.orthodb.org/?query=100769at3193	SOS response associated peptidase-like
101239at3193	Complete	CcGene_17085	654.0	337	https://v10-1.orthodb.org/?query=101239at3193	Peptide chain release factor
101336at3193	Complete	CcGene_23072	394.4	284	https://v10-1.orthodb.org/?query=101336at3193	Cation efflux protein
101442at3193	Complete	CcGene_13662	485.6	261	https://v10-1.orthodb.org/?query=101442at3193	S-adenosyl-L-methionine-dependent methyltransferase
101630at3193	Fragmented	CcGene_02119	337.8	263	https://v10-1.orthodb.org/?query=101630at3193	RecQ-mediated genome instability protein 1
101735at3193	Complete	CcGene_22114	672.9	376	https://v10-1.orthodb.org/?query=101735at3193	Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
101744at3193	Fragmented	CcGene_26767	237.9	174	https://v10-1.orthodb.org/?query=101744at3193	Oxoglutarate/iron-dependent dioxygenase
102036at3193	Complete	CcGene_19366	393.6	286	https://v10-1.orthodb.org/?query=102036at3193	Tetratricopeptide repeat
102127at3193	Fragmented	CcGene_03511	439.9	227	https://v10-1.orthodb.org/?query=102127at3193	DNA-(apurinic or apyrimidinic site) lyase
102301at3193	Complete	CcGene_28353	582.7	317	https://v10-1.orthodb.org/?query=102301at3193	Histone deacetylase
102315at3193	Fragmented	CcGene_07462	272.4	180	https://v10-1.orthodb.org/?query=102315at3193	Alpha/Beta hydrolase fold
102381at3193	Missing
102439at3193	Complete	CcGene_21503	568.4	356	https://v10-1.orthodb.org/?query=102439at3193	3'-5' exonuclease domain
102462at3193	Fragmented	CcGene_33425	261.6	229	https://v10-1.orthodb.org/?query=102462at3193	Ubiquitin-conjugating enzyme E2-binding protein
102470at3193	Complete	CcGene_31326	513.7	276	https://v10-1.orthodb.org/?query=102470at3193	F-box domain
102538at3193	Complete	CcGene_29034	373.1	239	https://v10-1.orthodb.org/?query=102538at3193	Methyltransferase-like protein
102565at3193	Complete	CcGene_29109	568.9	296	https://v10-1.orthodb.org/?query=102565at3193	Tryptophan synthase beta subunit-like PLP-dependent enzyme
102703at3193	Duplicated	CcGene_07504	610.6	366	https://v10-1.orthodb.org/?query=102703at3193	Alpha-1,3-glucosyltransferase
102703at3193	Duplicated	CcGene_15192	609.3	366	https://v10-1.orthodb.org/?query=102703at3193	Alpha-1,3-glucosyltransferase
103054at3193	Missing
103151at3193	Missing
103261at3193	Complete	CcGene_25098	460.1	245	https://v10-1.orthodb.org/?query=103261at3193	Protein of unknown function DUF455
103320at3193	Fragmented	CcGene_23976	176.2	163	https://v10-1.orthodb.org/?query=103320at3193	Isopenicillin N synthase-like
103418at3193	Complete	CcGene_10554	533.3	298	https://v10-1.orthodb.org/?query=103418at3193	Glycosyl transferase, family 14
